x,y,z,ring,intensity
-3.7356262,-6.9460258,0.35511768,16,0
-3.7346497,-6.9394188,0.55960393,17,6
-3.7377014,-6.9385185,0.76138866,18,2
-3.7983093,-7.0179291,0.95262194,19,4
-3.8040771,-7.0208054,1.1541401,20,4
-1.2141113,-3.4498062,-0.059827328,5,0
-3.8094482,-7.0231323,1.3551604,21,27
-1.3864136,-3.6897545,-0.071230888,6,1
-3.8039856,-7.0103226,1.5580727,22,19
-1.5649414,-3.9380722,-0.072111726,7,0
-3.8026733,-7.0034027,1.7583524,23,30
-1.6139221,-4.0036621,0.025887489,8,1
-3.8092041,-7.0073166,1.9582732,24,11
-1.6628723,-4.0691681,0.12595952,9,0
-3.8141479,-7.009037,2.1600056,25,17
-1.8561707,-4.3374825,0.14693832,10,1
-18.323517,-27.149105,3.6858568,26,8
-2.0847778,-4.6550255,0.163414,11,0
-18.295319,-27.090042,4.4604888,27,7
-2.339386,-5.0084877,0.18532443,12,0
-5.2991943,-9.0524368,3.0179653,28,1
-2.6426697,-5.4297714,0.20701587,13,0
-5.1727295,-8.8705597,3.2525606,29,2
-3.0163879,-5.9490929,0.22353745,14,0
-4.261261,-7.6022568,3.2806101,30,4
-3.4397278,-6.5371361,0.25201106,15,0
-4.2054443,-7.5193405,3.4880567,31,5
-3.7583008,-6.9417992,0.35302269,16,0
-3.7654114,-6.9464607,0.5555613,17,3
-3.7662048,-6.942421,0.7584275,18,2
-3.8293762,-7.0249481,0.94968438,19,1
-3.8340149,-7.0262527,1.151929,20,3
-1.2172546,-3.4363518,-0.055764794,5,0
-3.8347473,-7.0221214,1.3539629,21,26
-1.3964844,-3.6847649,-0.072197437,6,1
-3.8327637,-7.0142059,1.5569646,22,18
-1.5713501,-3.9266243,-0.070014358,7,0
-3.8326416,-7.0089264,1.7576756,23,30
-1.6258545,-3.9996643,0.024278402,8,1
-3.8368225,-7.009594,1.9580801,24,11
-1.6727905,-4.0620117,0.12577701,9,0
-3.8440857,-7.0145416,2.1603537,25,15
-1.8689575,-4.3329468,0.14548969,10,1
-18.326508,-27.014015,3.678885,26,8
-2.0995178,-4.651516,0.16145682,11,0
-18.309906,-26.971367,4.4525476,27,7
-2.3583069,-5.0090828,0.18186998,12,0
-5.2850037,-8.9865799,3.0113761,28,0
-2.6547852,-5.4186516,0.20726562,13,0
-18.29837,-26.915726,6.0132442,29,9
-3.0297546,-5.9370499,0.22371864,14,0
-4.271637,-7.5776978,3.2782288,30,3
-3.4545593,-6.5240517,0.25212049,15,0
-4.2179871,-7.4981613,3.4860311,31,3
-3.7973633,-6.9499359,0.34727085,16,0
-3.7999268,-6.9482803,0.55174005,17,5
-3.7937927,-6.9346619,0.7567023,18,2
-3.8782043,-7.04599,0.94425029,19,0
-3.8701172,-7.0296478,1.1494548,20,2
-1.2290955,-3.4300194,-0.056806445,5,0
-3.8649597,-7.0174713,1.3526754,21,25
-1.4069824,-3.6748886,-0.071608424,6,1
-3.8629456,-7.0095901,1.5560046,22,17
-1.5825806,-3.9161949,-0.069482207,7,0
-3.8651733,-7.0075645,1.7569747,23,30
-1.644928,-3.9996719,0.019758344,8,1
-3.8669739,-7.0049934,1.9577701,24,11
-1.6888428,-4.0573654,0.12352872,9,0
-3.8766479,-7.0131531,2.160491,25,15
-1.8858948,-4.3277206,0.14335883,10,1
-18.342987,-26.858982,3.671155,26,7
-2.10849,-4.6331787,0.16410363,11,0
-18.334534,-26.827885,4.4432025,27,7
-2.3717346,-4.9945602,0.18265831,12,0
-18.325775,-26.796223,5.222383,28,8
-2.6694946,-5.4031906,0.20793986,13,0
-3.0403748,-5.912487,0.22651339,14,0
-4.2848511,-7.5461273,3.2751694,30,6
-3.4795837,-6.5155754,0.25013411,15,0
-4.2437744,-7.4843445,3.4862754,31,3
-3.8283081,-6.9517097,0.34334671,16,0
-3.8251343,-6.9421272,0.54982913,17,5
-3.8259277,-6.9381828,0.7534306,18,1
-3.9295044,-7.0750427,0.93798351,19,0
-3.9096375,-7.042717,1.1461618,20,1
-1.2365112,-3.4200897,-0.055294514,5,0
-3.8974915,-7.0209389,1.3509278,21,24
-1.4183044,-3.6689072,-0.072597623,6,1
-3.8954468,-7.0130882,1.5547712,22,17
-1.5923767,-3.9067268,-0.068924189,7,0
-3.8953247,-7.0078468,1.7563182,23,30
-1.6637573,-4.0021362,0.01454854,8,0
-3.8983154,-7.006897,1.9575448,24,12
-1.7012329,-4.0506401,0.12264991,9,0
-3.907959,-7.0150337,2.160733,25,14
-1.9001465,-4.3219872,0.14188278,10,1
-18.368225,-26.736713,3.6653132,26,7
-2.125885,-4.6299477,0.16153467,11,0
-4.4780579,-7.7820892,2.638164,27,2
-2.3856812,-4.9844055,0.18240297,12,0
-4.4607849,-7.7528343,2.8619246,28,3
-2.6856995,-5.3937607,0.20717025,13,0
-4.3605957,-7.6108093,3.0661492,29,6
-3.0614624,-5.906765,0.2244184,14,1
-4.3023682,-7.5260315,3.2739098,30,5
-3.4942932,-6.4975624,0.25100923,15,0
-4.2622681,-7.4659653,3.4852185,31,2
-3.8569946,-6.9501915,0.34013569,16,0
-3.85495,-6.9422722,0.54667377,17,5
-3.8605347,-6.9447784,0.74962795,18,0
-1.2481995,-3.4160347,-0.057156682,5,0
-3.9276733,-7.0210648,1.3494322,21,23
-1.4263611,-3.6584282,-0.071182132,6,1
-3.924469,-7.011631,1.553776,22,18
-1.6054382,-3.9017258,-0.070640445,7,0
-3.9266968,-7.0096283,1.7556281,23,29
-1.689209,-4.0135803,0.0050475597,8,0
-3.9308777,-7.0102997,1.9573321,24,12
-1.7102966,-4.0393143,0.12378621,9,0
-3.9381714,-7.0151749,2.1609144,25,14
-1.9111023,-4.311615,0.14228964,10,1
-4.474884,-7.7380486,2.4111276,26,2
-2.1444397,-4.6282043,0.15838265,11,0
-2.4041138,-4.9804344,0.17999411,12,0
-4.4161682,-7.6473389,2.8503733,28,3
-2.699585,-5.3811607,0.20738816,13,0
-4.362915,-7.569725,3.0618353,29,7
-3.0779114,-5.8946838,0.2241168,14,1
-4.3233032,-7.5106506,3.2735262,30,5
-3.5158691,-6.4890099,0.24946892,15,0
-4.2936096,-7.4649811,3.4878755,31,2
-3.8881226,-6.9467773,0.33688021,16,0
-3.8861084,-6.9389191,0.5437851,17,4
-3.9022827,-6.9558067,0.74471831,18,0
-1.2589111,-3.4081268,-0.057352662,5,0
-3.962738,-7.0224686,1.3476386,21,25
-1.4389343,-3.6514435,-0.072193742,6,1
-3.9571533,-7.0098686,1.5526563,22,19
-1.6177063,-3.8926964,-0.07086432,7,0
-3.9569702,-7.0046654,1.7549927,23,30
-1.7227478,-4.032917,-0.0087717772,8,0
-3.9587708,-7.0021133,1.9569956,24,11
-1.7240906,-4.0314827,0.12288272,9,0
-3.9708862,-7.013401,2.1610508,25,16
-1.9223633,-4.2985725,0.14329696,10,1
-2.1555786,-4.6128654,0.15986657,11,0
-4.4313354,-7.6233521,2.6254241,27,3
-2.4162903,-4.964241,0.18132436,12,0
-4.3985596,-7.573761,2.8429656,28,3
-2.71875,-5.3718262,0.2060926,13,0
-4.3795166,-7.5426712,3.0599303,29,7
-3.0952148,-5.8794594,0.22422683,14,0
-4.3479919,-7.4948807,3.273387,30,5
-3.5303955,-6.466095,0.25111139,15,0
-4.3392944,-7.4777603,3.4938593,31,3
-3.9262695,-6.9551888,0.33114696,16,0
-3.9243164,-6.9474449,0.53873861,17,4
-3.9654236,-6.9978065,0.73478556,18,0
-1.2657776,-3.3962326,-0.05500567,5,0
-3.9942322,-7.021431,1.3461198,21,24
-1.4497375,-3.6434021,-0.072391391,6,1
-3.9873962,-7.0072746,1.5516384,22,19
-1.6303406,-3.8856163,-0.071833491,7,0
-3.9860535,-7.0004768,1.7543799,23,30
-3.997406,-7.0107613,1.9568118,24,11
-1.7404785,-4.0286674,0.11997747,9,0
-4.0035706,-7.0140076,2.1612692,25,15
-1.9373474,-4.2921677,0.14180934,10,1
-4.4729614,-7.6375732,2.4059155,26,3
-2.1691895,-4.6027107,0.15961683,11,0
-4.4395447,-7.5874252,2.6231828,27,3
-2.4309998,-4.9533119,0.18105555,12,1
-4.4197693,-7.5555191,2.8423572,28,6
-2.7358093,-5.3615608,0.2053082,13,0
-4.4017944,-7.5260925,3.0595226,29,13
-3.1149597,-5.8696556,0.22301161,14,0
-4.3689575,-7.4768219,3.272691,30,3
-3.5588684,-6.4644547,0.24753666,15,0
-4.4229126,-7.5433655,3.5109978,31,2
-3.9538879,-6.9542198,0.32795739,16,0
-3.9495544,-6.9433784,0.53653836,17,2
-1.2767944,-3.3925209,-0.056855321,5,0
-4.0233154,-7.0221062,1.3446454,21,25
-1.4603577,-3.637764,-0.07336688,6,1
-4.0188904,-7.0111885,1.5504253,22,18
-1.6382751,-3.875042,-0.070501804,7,0
-4.0187378,-7.0060196,1.753644,23,30
-4.0253601,-7.0098839,1.9565809,24,12
-1.7555237,-4.0268517,0.11709821,9,0
-4.0350952,-7.01791,2.1615911,25,13
-1.9508362,-4.2868309,0.14034927,10,1
-4.4785156,-7.6035004,2.4042788,26,4
-2.1846619,-4.5983315,0.15764725,11,0
-4.4509583,-7.5614548,2.6217544,27,3
-2.4473877,-4.9482727,0.1792028,12,0
-4.4335022,-7.5328217,2.8410022,28,7
-2.7532959,-5.355751,0.20357144,13,0
-4.4118652,-7.4987259,3.0572033,29,7
-3.1256409,-5.8519363,0.22452557,14,1
-4.3967896,-7.4733124,3.2743726,30,1
-3.5757751,-6.4518242,0.24722815,15,0
-18.363861,-26.002491,7.4683161,31,11
-3.979187,-6.9475212,0.32581723,16,0
-3.997345,-6.9667473,0.52870834,17,1
-1.2862549,-3.3854103,-0.057027817,5,0
-4.0572815,-7.0265312,1.3427682,21,23
-1.4672241,-3.625721,-0.071146846,6,1
-4.0480347,-7.0092812,1.5494292,22,18
-1.6535034,-3.8728638,-0.07373333,7,0
-4.0514526,-7.0089149,1.7529186,23,30
-4.0544434,-7.0079842,1.9563274,24,13
-1.7678528,-4.0199165,0.11622131,9,0
-4.0654907,-7.0175781,2.1617711,25,14
-1.9650269,-4.2808838,0.13887608,10,1
-4.4924622,-7.5780258,2.4032569,26,4
-2.1974792,-4.5886955,0.15741348,11,0
-4.4599915,-7.5297241,2.6198478,27,4
-2.4634705,-4.9409866,0.17787349,12,0
-4.4448547,-7.504364,2.8390288,28,7
-2.7658997,-5.341423,0.20428658,13,0
-4.4375305,-7.4893646,3.0578027,29,7
-3.1419678,-5.8396759,0.22422802,14,0
-4.4211731,-7.46241,3.2748661,30,1
-3.5925903,-6.4367371,0.24730349,15,0
-18.367218,-25.856922,7.4474373,31,11
-4.0249634,-6.9688492,0.31684268,16,0
-1.2871094,-3.3701591,-0.053001165,5,0
-4.0881348,-7.0274963,1.3409724,21,22
-1.4753418,-3.6186333,-0.072155595,6,1
-4.0776367,-7.0087013,1.5482283,22,18
-1.6646118,-3.8681641,-0.076230526,7,0
-4.0822754,-7.0099564,1.7521482,23,29
-4.0816956,-7.0042419,1.9560295,24,13
-1.7828979,-4.019474,0.11196005,9,0
-4.0926819,-7.013813,2.1618466,25,15
-1.9729614,-4.269268,0.13925922,10,1
-4.5032654,-7.5490761,2.4020834,26,4
-2.207489,-4.5778694,0.15715134,11,0
-4.4754639,-7.5072632,2.6189613,27,5
-2.47229,-4.9262695,0.1786691,12,0
-4.4639282,-7.4867249,2.8386009,28,7
-2.7805786,-5.3319283,0.20299387,13,0
-4.4589539,-7.4749069,3.0578656,29,7
-3.1558838,-5.8259087,0.22389448,14,0
-4.4532471,-7.4621658,3.2776408,30,0
-3.6106873,-6.4246941,0.24612904,15,0
-18.394226,-25.731907,7.4321394,31,11
-4.1027222,-7.0308609,0.29897296,16,0
-1.2975769,-3.3644562,-0.054016113,5,0
-4.1161499,-7.0237122,1.3397281,21,22
-1.4832153,-3.608017,-0.070735693,6,1
-4.1141052,-7.016098,1.5467508,22,10
-1.7044067,-3.8983765,-0.096154094,7,0
-4.1127319,-7.009407,1.751489,23,30
-4.1157227,-7.0084724,1.9558265,24,16
-1.8031616,-4.0229759,0.10637963,9,0
-4.1231384,-7.0132408,2.1620262,25,14
-1.9825745,-4.2571907,0.14029837,10,1
-4.5158081,-7.5219727,2.4009604,26,5
-2.224884,-4.5742607,0.15458488,11,0
-4.5,-7.496109,2.6190376,27,5
-2.4906616,-4.9219589,0.17626321,12,0
-4.4859314,-7.4724426,2.8384204,28,7
-2.7931213,-5.3175316,0.20371127,13,0
-4.4906006,-7.473259,3.0596905,29,7
-3.1709595,-5.8119888,0.22404766,14,0
-4.495697,-7.4746475,3.2824984,30,0
-3.6286316,-6.4110641,0.24580324,15,0
-4.7182617,-7.759346,3.569778,31,1
-1.308075,-3.3587189,-0.055030942,5,0
-4.1478882,-7.0245743,1.3381031,21,21
-1.4932556,-3.6003304,-0.070918441,6,1
-4.1421814,-7.0122452,1.5458338,22,17
-4.1419983,-7.0071602,1.7508636,23,30
-4.1437683,-7.004631,1.9555598,24,15
-1.8144226,-4.0143929,0.10617578,9,0
-4.1560364,-7.0157356,2.162324,25,11
-1.9978943,-4.252636,0.13819909,10,1
-4.5318604,-7.4996033,2.4001567,26,5
-2.2364502,-4.5629807,0.15493679,11,0
-4.5196838,-7.47855,2.6185064,27,4
-2.5032349,-4.9099159,0.17655301,12,1
-4.5115967,-7.462822,2.8388369,28,7
-2.8091125,-5.307724,0.20294797,13,0
-4.5162659,-7.4636307,3.0602915,29,7
-3.1894836,-5.8026924,0.22285557,14,0
-4.5370178,-7.4853516,3.2870634,30,0
-3.6524353,-6.4051743,0.24346089,15,0
-4.7024841,-7.6944389,3.5589399,31,2
-1.3153381,-3.3462868,-0.052689195,5,0
-4.1845093,-7.0265884,1.336179,21,19
-1.5012207,-3.5872574,-0.06871736,6,1
-4.172699,-7.0063972,1.5448728,22,17
-4.176178,-7.0060768,1.7501258,23,30
-4.1779175,-7.0035553,1.9552864,24,15
-1.8304138,-4.009182,0.10393071,9,0
-4.1890259,-7.0130463,2.1624584,25,14
-2.0147095,-4.246891,0.13607299,10,1
-4.5614624,-7.4894104,2.4002585,26,4
-2.2472839,-4.5474052,0.15642834,11,0
-4.5467529,-7.4652443,2.6185369,27,4
-2.5186157,-4.8980637,0.17627347,12,0
-4.5361938,-7.4464073,2.8386114,28,5
-2.8328247,-5.3041344,0.19968176,13,0
-4.5481567,-7.4566193,3.0615802,29,7
-3.2076721,-5.7886734,0.22252524,14,0
-4.5726013,-7.4829407,3.2895451,30,0
-3.6653442,-6.3803825,0.24551773,15,0
-4.7084351,-7.6525421,3.5534499,31,2
-1.3251648,-3.3409424,-0.053692102,5,0
-4.2089539,-7.0202599,1.3352107,21,18
-1.5106201,-3.5800018,-0.068887353,6,1
-4.2020264,-7.0064278,1.5438173,22,17
-4.2042847,-7.0045319,1.749522,23,30
-4.2097168,-7.0067596,1.9550915,24,13
-1.852356,-4.0160027,0.097017646,9,0
-4.2220764,-7.0177956,2.1628366,25,14
-2.0245972,-4.2367859,0.13649988,10,1
-4.5822449,-7.4758377,2.4000096,26,3
-2.2615051,-4.5412292,0.15504527,11,0
-4.5711365,-7.4564438,2.6187913,27,3
-2.5349731,-4.8927269,0.17442369,12,0
-4.5592957,-7.4360542,2.8388543,28,4
-2.8443298,-5.2903214,0.20041859,13,0
-4.5785522,-7.4556313,3.0634289,29,5
-3.2216492,-5.7754135,0.2227,14,0
-4.612793,-7.4943352,3.2941313,30,0
-3.6832275,-6.3690147,0.24481189,15,0
-4.6980591,-7.5982246,3.5446682,31,1
-1.3389587,-3.3370857,-0.056415081,5,0
-4.245697,-7.0219917,1.3332858,21,10
-1.5206909,-3.5697975,-0.068288684,6,1
-4.2424011,-7.0129356,1.5422122,22,18
-4.2385559,-7.0031853,1.7487836,23,30
-4.2440186,-7.0054169,1.9548172,24,11
-1.8788147,-4.0240593,0.088721156,9,0
-4.252655,-7.0116882,2.162852,25,17
-2.0390625,-4.2279358,0.1356312,10,1
-4.6204529,-7.4764595,2.4008512,26,4
-2.2792664,-4.5346642,0.15303576,11,0
-4.6055603,-7.4523697,2.6197345,27,4
-2.5502625,-4.8807678,0.17414582,12,1
-4.5887146,-7.4257393,2.8394246,28,4
-2.8537598,-5.2682114,0.20308328,13,0
-4.6141357,-7.4530487,3.0654511,29,5
-3.2397461,-5.7612991,0.22237206,14,1
-4.6521912,-7.4962959,3.297483,30,0
-3.703186,-6.3534431,0.24445021,15,0
-4.7121277,-7.5672951,3.541544,31,2
-1.3460083,-3.326931,-0.054894328,5,0
-4.2763672,-7.0207863,1.3317864,21,7
-1.5306702,-3.5619926,-0.06846869,6,1
-4.2693481,-7.0070457,1.5413754,22,17
-4.2716064,-7.0051842,1.7480549,23,30
-4.2770691,-7.0074005,1.954599,24,12
-1.8876648,-4.012291,0.089863181,9,0
-4.2857971,-7.0136566,2.1631479,25,18
-2.0555115,-4.2246933,0.13290501,10,1
-4.6449585,-7.4648514,2.4007909,26,4
-2.290741,-4.5232506,0.153391,11,0
-4.6386719,-7.451767,2.6208763,27,5
-2.5662842,-4.8731346,0.17282081,12,0
-4.624176,-7.4282875,2.8414304,28,3
-2.8744507,-5.2643318,0.20034647,13,0
-4.6434937,-7.4476929,3.0667872,29,4
-3.2557983,-5.7486992,0.22208166,14,0
-4.6853027,-7.4954567,3.3000102,30,0
-3.7245178,-6.3441849,0.24291849,15,0
-4.7172546,-7.5306702,3.536787,31,1
-1.3553467,-3.317276,-0.0542382,5,0
-4.3094788,-7.0175133,1.3302426,21,5
-1.5384216,-3.5488434,-0.066263556,6,1
-4.3061829,-7.0085449,1.5400109,22,17
-4.3059998,-7.0035477,1.7473159,23,29
-4.3139343,-7.0088997,1.9543483,24,10
-1.9037476,-4.0068169,0.087618232,9,0
-4.317688,-7.0088615,2.1632226,25,17
-2.0687561,-4.2142334,0.13266575,10,1
-4.6856995,-7.4683037,2.4018428,26,4
-2.307251,-4.5150719,0.15196681,11,0
-4.6706543,-7.4442902,2.6215162,27,5
-2.5827332,-4.8625984,0.1720053,12,0
-4.6597595,-7.4255219,2.8429923,28,3
-2.8945618,-5.2558823,0.19856513,13,0
-4.6952209,-7.4650459,3.0719857,29,4
-3.2738342,-5.7344894,0.22175598,14,0
-4.7087097,-7.4769478,3.2995863,30,3
-3.7444153,-6.3284912,0.24255919,15,0
-4.7469788,-7.5197906,3.538044,31,1
-1.3679504,-3.314209,-0.056939006,5,0
-4.3451843,-7.0223045,1.3282331,21,3
-1.5528564,-3.5467567,-0.069651365,6,1
-4.3381348,-7.0086861,1.5388513,22,18
-4.3366699,-7.0021515,1.7466547,23,26
-4.3446655,-7.0074921,1.9541049,24,12
-1.925415,-4.0112724,0.081363201,9,0
-4.347168,-7.0058746,2.163341,25,19
-2.081665,-4.2064056,0.13182557,10,1
-4.7338562,-7.4861603,2.4037824,26,4
-2.3127441,-4.4960632,0.15524459,11,0
-4.7150269,-7.4574661,2.6240218,27,4
-2.5914917,-4.8457947,0.1739192,12,0
-4.7052917,-7.4402237,2.8465822,28,4
-2.9079895,-5.242733,0.1987952,13,0
-4.7395325,-7.4780197,3.076252,29,4
-3.2897949,-5.7217903,0.22146761,14,0
-4.7456055,-7.480526,3.3029842,30,3
-3.7644958,-6.3175545,0.24143279,15,0
-4.7654114,-7.5001068,3.5369935,31,2
-1.3771973,-3.3068275,-0.057105422,5,0
-1.5559387,-3.5302391,-0.065014958,6,1
-4.3713989,-7.010273,1.5376103,22,18
-4.374939,-7.0099945,1.745787,23,30
-4.3779602,-7.0090828,1.9538852,24,11
-1.9459534,-4.0141525,0.075780272,9,0
-4.3866577,-7.0152626,2.1639297,25,17
-2.0910645,-4.1940689,0.13287127,10,1
-4.7859497,-7.5084763,2.4060352,26,3
-2.3312073,-4.4935493,0.15209758,11,0
-4.7819214,-7.4984322,2.6292517,27,3
-2.6062012,-4.8365173,0.17313612,12,1
-4.7559204,-7.4609375,2.8509622,28,3
-2.9249878,-5.2340965,0.19754291,13,0
-4.8050842,-7.5171127,3.0846677,29,5
-3.3069763,-5.7105789,0.22073066,14,1
-4.7825623,-7.4839554,3.3063817,30,3
-3.782074,-6.3034973,0.24111533,15,0
-4.7887573,-7.4865227,3.5372901,31,2
-1.3931885,-3.3079529,-0.06234026,5,0
-1.570343,-3.5280762,-0.068402052,6,1
-4.4034119,-7.0101585,1.5364499,22,16
-4.4057007,-7.0083351,1.7451251,23,29
-4.4087219,-7.007431,1.9536412,24,12
-1.9630127,-4.0125275,0.072214961,9,0
-4.4162292,-7.0120277,2.1640477,25,18
-2.1039124,-4.1861763,0.13203216,10,1
-2.3461304,-4.4864922,0.15070355,11,0
-2.6220703,-4.8286972,0.17181396,12,0
-4.834198,-7.5154762,2.8596952,28,2
-2.9371643,-5.2193489,0.19826949,13,0
-4.8646851,-7.5481758,3.0918589,29,1
-3.3240967,-5.6993256,0.21999478,14,0
-4.8245239,-7.4933853,3.3109388,30,3
-3.7996826,-6.2893867,0.24079907,15,0
-4.8256836,-7.4897194,3.5412874,31,2
-1.4057922,-3.3047485,-0.065040469,5,0
-1.5767212,-3.5158386,-0.066171169,6,1
-4.4418335,-7.0176964,1.5348841,22,18
-4.4353027,-7.0050125,1.7444975,23,28
-4.4408569,-7.0072136,1.9534087,24,11
-1.9777527,-4.0079117,0.069995522,9,0
-4.4496155,-7.0133553,2.1643412,25,18
-2.1156006,-4.1767426,0.13182235,10,1
-18.53952,-24.37878,3.5493724,26,5
-2.3586121,-4.4763832,0.15047872,11,0
-18.612274,-24.452198,4.2884831,27,12
-2.6367493,-4.8193321,0.17103207,12,0
-18.516937,-24.318386,5.0140204,28,6
-2.9505005,-5.2061005,0.19850266,13,0
-5.3088989,-8.0518684,3.173964,29,1
-3.3363342,-5.6819458,0.22105777,14,1
-4.9015503,-7.545639,3.323616,30,3
-3.8196411,-6.278286,0.23967564,15,0
-4.8664551,-7.4973602,3.5462923,31,3
-1.5839539,-3.5088539,-0.067160964,6,1
-4.4657288,-7.0102539,1.5340248,22,14
-4.4667664,-7.006916,1.7437094,23,28
-4.4723206,-7.0091057,1.9531776,24,11
-1.9947205,-4.0100479,0.064399004,9,0
-4.4772644,-7.0105705,2.1644955,25,18
-2.1271973,-4.1711922,0.12971425,10,1
-18.629486,-24.348537,3.5499649,26,11
-2.3675232,-4.4656906,0.15024066,11,0
-18.619171,-24.319778,4.2799244,27,5
-2.646637,-4.8078156,0.17077589,12,0
-18.582703,-24.258915,5.0125303,28,6
-2.9639893,-5.1966705,0.1972363,13,0
-18.792175,-24.498867,5.7874708,29,8
-3.3548584,-5.6759377,0.21850741,14,1
-3.8363037,-6.2663383,0.23853326,15,0
-18.716858,-24.373844,7.2687359,31,5
-1.5960999,-3.5012856,-0.068160892,6,1
-4.499054,-7.0062218,1.5329006,22,17
-4.5013733,-7.0044365,1.7429683,23,27
-4.5107422,-7.011261,1.9529356,24,15
-2.0084839,-4.0012398,0.063500643,9,1
-4.5144653,-7.0111732,2.1648028,25,21
-2.1402893,-4.1605034,0.12947977,10,1
-18.660187,-24.230583,3.5448227,26,11
-2.3766785,-4.448307,0.15232778,11,0
-18.644714,-24.195847,4.272512,27,11
-2.6641541,-4.798481,0.16942561,12,0
-18.652405,-24.189083,5.0101786,28,6
-2.9778442,-5.1803513,0.19793379,13,0
-18.805847,-24.359482,5.773901,29,8
-3.3690186,-5.6568642,0.2195375,14,1
-18.819183,-24.359447,6.5203443,30,10
-3.8596802,-6.2548332,0.2369678,15,0
-18.789429,-24.306877,7.2663584,31,10
-1.6035767,-3.4904213,-0.066730022,6,1
-4.5338135,-7.0086823,1.5315764,22,18
-4.5348511,-7.0053749,1.7422359,23,28
-4.5429993,-7.010643,1.9527018,24,17
-2.0291748,-4.0037384,0.057916284,9,0
-4.5479736,-7.0120735,2.1650951,25,19
-2.1494446,-4.1480255,0.13052988,10,1
-18.660278,-24.093441,3.5380626,26,5
-2.3999634,-4.4514351,0.14684439,11,0
-18.654968,-24.071236,4.2645068,27,11
-2.6775513,-4.7874832,0.16918612,12,0
-5.7681274,-8.4735756,2.9907532,28,0
-2.9934998,-5.1699753,0.19718027,13,0
-18.838257,-24.260864,5.7658596,29,8
-3.3859863,-5.6454124,0.21880531,14,1
-3.8733826,-6.2359505,0.23786891,15,0
-18.81311,-24.198086,7.2533865,31,5
-1.6126709,-3.482872,-0.06689322,6,1
-4.5674133,-7.0120125,1.5302733,22,15
-4.565918,-7.0056458,1.7415596,23,24
-4.5753174,-7.0124359,1.9525012,24,19
-2.085022,-4.0503998,0.032149911,9,0
-4.5854187,-7.0200233,2.165642,25,17
-2.161499,-4.1405334,0.1297071,10,0
-18.311096,-23.545067,3.5031304,26,5
-2.4188843,-4.4506836,0.14312804,11,0
-18.655396,-23.944077,4.2559838,27,11
-2.6973877,-4.7860603,0.16572142,12,0
-5.7978516,-8.4644699,2.9915431,28,0
-3.0106812,-5.1632881,0.19545364,13,0
-18.835571,-24.129116,5.7520528,29,8
-3.3995056,-5.6316948,0.21899128,14,1
-3.8909302,-6.2239799,0.23717284,15,0
-18.83844,-24.100403,7.2421794,31,9
-1.4950867,-3.3216667,-0.099701524,5,0
-1.6183472,-3.4686432,-0.063865662,6,1
-4.6009521,-7.0101051,1.5290889,22,18
-4.6122742,-7.0191231,1.7404897,23,17
-4.6101685,-7.012085,1.9522564,24,15
-4.6138611,-7.0119629,2.1656201,25,18
-2.1713257,-4.1274071,0.13074589,10,0
-18.32193,-23.416595,3.4970741,26,4
-2.4479065,-4.4588814,0.13529062,11,0
-18.684052,-23.834644,4.2497377,27,11
-2.6992798,-4.7594452,0.1708703,12,1
-5.7909546,-8.4054871,2.9861584,28,0
-3.0271912,-5.1520615,0.19468534,13,0
-18.773193,-23.909908,5.7251954,29,8
-3.4099426,-5.6103249,0.22094309,14,1
-3.9068604,-6.2056351,0.23765278,15,0
-18.855255,-23.976135,7.2264643,31,9
-1.6321106,-3.464283,-0.066457987,6,1
-4.6332703,-7.0065422,1.5279856,22,16
-4.645874,-7.0170746,1.7397685,23,21
-4.6450806,-7.0115776,1.9520112,24,15
-4.6552124,-7.0191002,2.1661801,25,17
-2.1944885,-4.1303177,0.12486625,10,0
-18.347565,-23.30661,3.4922843,26,4
-18.698151,-23.708458,4.2418423,27,11
-2.7170715,-4.7520866,0.16899812,12,0
-5.8247986,-8.3953514,2.9870968,28,2
-3.039978,-5.136322,0.19540358,13,0
-18.687958,-23.665466,5.6942196,29,7
-3.4328003,-5.6039162,0.21839654,14,0
-18.870667,-23.866795,6.4647613,30,9
-3.9302368,-6.1962852,0.23570609,15,0
-18.851166,-23.827869,7.205389,31,14
-1.6353455,-3.4472046,-0.061822295,6,1
-4.6694641,-7.0074196,1.5266376,22,16
-4.6756592,-7.0102959,1.7391526,23,21
-4.6773987,-7.0078697,1.9517431,24,16
-4.6862793,-7.0138474,2.1662745,25,17
-2.2127991,-4.1273117,0.12150252,10,0
-18.366272,-23.189053,3.4869823,26,4
-18.712952,-23.58392,4.2341099,27,11
-2.7397766,-4.7505798,0.16496468,12,0
-5.3931274,-7.8352165,2.9165995,28,0
-3.0552063,-5.1235275,0.19513249,13,0
-18.695129,-23.532295,5.6810408,29,7
-3.444397,-5.5839806,0.21990108,14,1
-5.0994263,-7.478611,3.3321791,30,0
-3.94104,-6.171833,0.23780763,15,0
-18.911499,-23.756508,7.201448,31,4
-1.6490784,-3.4427757,-0.064413428,6,1
-4.7069702,-7.0096741,1.5252075,22,14
-4.7106323,-7.0094986,1.738396,23,18
-4.7136536,-7.008606,1.9515085,24,17
-4.7225342,-7.0145569,2.1666007,25,17
-18.374054,-23.059418,3.4808569,26,4
-18.7323,-23.465572,4.2269917,27,10
-2.7563477,-4.7416153,0.16363358,12,0
