x,y,z,ring,intensity
7.6835022,-0.84963989,0.33441186,1,2
8.557663,-1.013855,0.40056086,2,6
9.7139435,-1.2295837,0.48162663,3,1
11.291397,-1.5256958,0.59016037,4,2
9.3495483,-1.1591797,3.1641259,12,2
13.682846,-1.972229,0.73563671,5,2
17.099945,-2.6133118,0.99325776,6,2
26.720261,-4.4109802,1.3722588,7,6
7.0385284,-0.75048828,0.26590276,0,3
46.935715,-8.2721558,2.6055913,8,39
7.6850128,-0.87335205,0.33311343,1,2
8.5547943,-1.0398865,0.40024483,2,6
9.6967316,-1.2570496,0.48360169,3,1
11.26918,-1.5579224,0.59222913,4,2
13.678574,-2.01651,0.73539853,5,2
17.062027,-2.6635132,0.99491507,6,2
26.660263,-4.4917908,1.3733333,7,6
7.0232697,-0.76864624,0.26908123,0,3
46.822861,-8.415863,2.6046829,8,38
7.6807251,-0.89596558,0.33317411,1,2
8.5441132,-1.0644531,0.40146756,2,8
9.7143402,-1.2911987,0.47989023,3,1
11.246887,-1.5900269,0.59429777,4,2
13.642868,-2.0547485,0.73799872,5,2
17.05925,-2.7203979,0.99463254,6,2
26.607895,-4.5737305,1.3742555,7,6
7.0231323,-0.78967285,0.26809454,0,1
46.733109,-8.5635376,2.604156,8,77
7.6801605,-0.91931152,0.33232892,1,2
8.5410614,-1.0903931,0.4011519,2,8
9.7124329,-1.3216553,0.47933817,3,1
11.25563,-1.6281128,0.59241772,4,2
13.630478,-2.0973511,0.73847032,5,2
17.038635,-2.7737732,0.99532014,6,2
26.492447,-4.6430054,1.376393,7,6
7.0153351,-0.80923462,0.26919043,0,1
46.709518,-8.723938,2.6047118,8,38
7.6795044,-0.94265747,0.33148408,1,2
8.5436859,-1.1175537,0.39968228,2,6
9.6871796,-1.3474426,0.48257709,3,1
11.248657,-1.6631775,0.59251237,4,2
13.590607,-2.1344604,0.74142492,5,2
17.035477,-2.8305969,0.99503827,6,2
26.470932,-4.7304382,1.376707,7,6
7.0150299,-0.83029175,0.26820397,0,3
46.796768,-8.8986511,2.6070309,8,39
7.6711273,-0.96444702,0.33245087,1,2
8.5406952,-1.1422729,0.39936352,2,8
9.6657562,-1.3739014,0.48518407,3,1
11.238052,-1.6957092,0.5930959,4,2
13.562347,-2.1736755,0.74331522,5,2
16.997452,-2.8774719,0.99668813,6,2
26.422592,-4.8078003,1.3775406,7,6
7.0054321,-0.84838867,0.26981795,0,4
46.948288,-9.0957336,2.6104589,8,39
7.6514893,-0.98275757,0.33613181,1,2
8.5258484,-1.1658936,0.40135586,2,8
9.6677094,-1.4035339,0.48399663,3,1
11.219162,-1.7282715,0.59467125,4,2
13.538315,-2.2113953,0.74484479,5,2
16.993896,-2.9341736,0.99640685,6,2
26.337875,-4.881897,1.3790686,7,6
6.9974365,-0.86782837,0.27091408,0,9
47.134201,-9.3013916,2.6144652,8,40
7.6487122,-1.0056458,0.33574009,1,2
8.5166779,-1.1906128,0.40219438,2,8
9.677002,-1.4363403,0.48155022,3,1
11.211868,-1.7632446,0.59476626,4,2
13.5215,-2.2527771,0.74567103,5,2
16.966705,-2.9859619,0.99741805,6,2
26.2686,-4.9588013,1.3802927,7,6
6.9837036,-0.88604736,0.27357161,0,9
47.38179,-9.5218506,2.6194983,8,40
7.6439362,-1.0281067,0.33580136,1,2
8.5093231,-1.2157288,0.40264845,2,8
9.6707001,-1.4659119,0.4816308,3,1
11.212189,-1.7998352,0.59387469,4,2
13.481171,-2.2890625,0.74862468,5,2
16.962753,-3.0426331,0.99713743,6,2
26.195175,-5.0344543,1.3815919,7,6
6.9774628,-0.90576172,0.27414727,0,10
7.6467133,-1.0522461,0.33405161,1,2
8.5041046,-1.2399292,0.40271461,2,8
9.6411591,-1.4903564,0.48550117,3,1
11.205002,-1.8329773,0.59396541,4,2
13.475769,-2.3327026,0.74838734,5,2
16.939728,-3.0923462,0.99792606,6,2
26.14592,-5.1104431,1.3824244,7,6
6.9789276,-0.92614746,0.2726382,0,9
7.6287079,-1.0706482,0.33727944,1,2
8.5004272,-1.2658081,0.4023999,2,8
9.6234589,-1.5157776,0.48747241,3,1
11.166306,-1.8609619,0.59800744,4,2
13.43959,-2.3673401,0.75098026,5,2
16.915909,-3.1445923,0.9987222,6,2
26.052536,-5.1809692,1.384101,7,6
6.9725494,-0.94589233,0.27321398,0,9
7.6161041,-1.0913391,0.3391521,1,2
8.4928131,-1.2908325,0.40285432,2,8
9.632309,-1.548645,0.48502707,3,1
11.16629,-1.8974609,0.59711659,4,2
13.433914,-2.4109192,0.75074303,5,2
16.888046,-3.1959229,0.99973369,6,2
25.997971,-5.2597046,1.3850204,7,6
6.9755402,-0.9677124,0.27118766,0,7
7.6300354,-1.1180725,0.33468628,1,2
8.471756,-1.3127747,0.40600014,2,8
9.6217804,-1.5771484,0.48573959,3,1
11.158386,-1.932251,0.59721243,4,2
13.408676,-2.4499817,0.75227833,5,2
16.875565,-3.2506104,0.99988455,6,2
25.911972,-5.3309631,1.3865443,7,6
6.9633942,-0.9861145,0.27332485,0,6
7.6172791,-1.1387329,0.33655906,1,2
8.4700165,-1.337738,0.40529764,2,8
9.6111603,-1.6055908,0.48645198,3,1
11.158493,-1.9670105,0.59631705,4,2
13.394943,-2.4916687,0.75275052,5,2
16.871292,-3.3043518,0.99959785,6,2
25.881302,-5.4101257,1.3869975,7,6
6.9645538,-1.0065308,0.27181661,0,3
7.6085052,-1.1590881,0.33752334,1,2
8.4621887,-1.3626404,0.40575242,2,6
9.5930939,-1.6307678,0.48842347,3,1
11.154221,-2.002655,0.59592009,4,2
13.381577,-2.5311584,0.75321674,5,2
16.839035,-3.3544312,1.0008247,6,2
25.814346,-5.4851379,1.3881427,7,6
6.9654388,-1.0279846,0.27031112,0,3
7.5956268,-1.1795959,0.33939612,1,2
8.4599762,-1.3888855,0.40505385,2,6
9.5746155,-1.6572571,0.49039888,3,1
11.138229,-2.035553,0.59700274,4,2
13.363693,-2.5717773,0.75404334,5,2
16.80658,-3.4042664,1.0020515,6,2
25.751053,-5.5606689,1.3892118,7,6
6.9643402,-1.0490112,0.26932633,0,4
7.5940552,-1.2028503,0.33855283,1,4
8.4538574,-1.4141846,0.40512431,2,6
9.5637054,-1.6855164,0.49111164,3,1
11.118271,-2.0673828,0.59857845,4,2
13.3302,-2.6085205,0.7562871,5,2
16.793381,-3.4587097,1.0022031,6,2
25.68364,-5.6349487,1.3903561,7,6
6.9573212,-1.0696411,0.26990557,0,1
7.6053314,-1.2304382,0.3345443,1,4
8.4400482,-1.4375916,0.40673232,2,8
9.5830231,-1.7227783,0.48677778,3,1
11.102066,-2.1000671,0.59966123,4,2
13.323135,-2.6539001,0.75605702,5,2
16.756729,-3.5073242,1.0036447,6,2
25.642136,-5.7197876,1.3909838,7,6
6.9317169,-1.0845337,0.27568543,0,4
7.5789948,-1.2475586,0.33958566,1,2
8.4372406,-1.4650574,0.40603793,2,8
9.5527496,-1.7462463,0.49064732,3,1
11.100723,-2.1382446,0.5987767,4,2
13.285538,-2.6893616,0.75865471,5,2
16.761856,-3.5691833,1.0027298,6,2
25.535477,-5.7835083,1.3928813,7,6
6.9285431,-1.105011,0.27522111,0,9
7.5715179,-1.2693481,0.34010088,1,2
8.432785,-1.4907837,0.40572429,2,8
9.5453949,-1.7753296,0.49072909,3,1
11.091965,-2.17276,0.59887362,4,2
13.255554,-2.726593,0.7605437,5,2
16.748062,-3.6234741,1.0028822,6,2
25.463547,-5.8554688,1.3940992,7,6
6.932785,-1.1273804,0.27267599,0,9
28.414108,-6.6636047,2.3174596,8,8
7.5714722,-1.2929993,0.33880544,1,2
67.8582,-16.841644,5.3779159,9,52
8.4263153,-1.5160217,0.40579534,2,8
9.5302734,-1.8024902,0.49207342,3,1
11.067749,-2.2032776,0.60094249,4,2
13.260178,-2.772644,0.75924563,5,2
16.710922,-3.6716614,1.004324,6,2
25.387527,-5.9260559,1.3953922,7,5
6.927597,-1.1473694,0.27273238,0,9
28.308151,-6.7372437,2.3163764,8,8
7.5581512,-1.3132324,0.34067833,1,2
67.631516,-17.030701,5.3698053,9,52
8.4178619,-1.5406799,0.40625083,2,8
9.526535,-1.83255,0.49152434,3,1
11.058762,-2.2377014,0.60103965,4,2
13.23764,-2.8116455,0.76042652,5,2
16.700623,-3.7267456,1.004262,6,2
25.315201,-5.9971619,1.3966089,7,5
6.9157257,-1.1635132,0.27486408,0,7
28.227951,-6.8076172,2.3156519,8,8
7.5569916,-1.3343811,0.33982968,1,2
67.329453,-17.17514,5.3573461,9,52
8.4008179,-1.5605164,0.40862048,2,8
9.5123138,-1.856842,0.49286032,3,1
11.031708,-2.2637634,0.60359168,4,2
13.235641,-2.8518066,0.75982547,5,2
16.688034,-3.7757874,1.0043997,6,2
25.252853,-6.0621033,1.3976511,7,5
6.9082794,-1.1839294,0.27544367,0,6
28.245285,-6.913269,2.3166275,8,8
7.550766,-1.3576355,0.33989573,1,4
67.195267,-17.398682,5.3543615,9,52
8.3884277,-1.5841064,0.40984452,2,8
9.4965363,-1.8851929,0.49420893,3,1
11.026352,-2.2990723,0.60319614,4,2
13.204575,-2.890686,0.76172054,5,2
16.665802,-3.8276978,1.0049825,6,2
25.17128,-6.1344604,1.3990291,7,5
6.9028778,-1.2038269,0.27550018,0,3
7.5522919,-1.3818359,0.33814859,1,6
67.009567,-17.595215,5.3484893,9,51
8.3869629,-1.6119385,0.40876651,2,6
9.4772491,-1.9110107,0.49618423,3,1
11.005081,-2.3319397,0.60477698,4,2
13.204727,-2.9356995,0.76077771,5,2
16.615707,-3.8748169,1.0070759,6,2
25.117661,-6.2096558,1.3998685,7,5
6.8990326,-1.2252197,0.27503955,0,3
27.999863,-7.0532837,2.3139539,8,8
7.5214996,-1.3983154,0.34409738,1,8
66.681503,-17.763794,5.3353028,9,51
8.3819733,-1.6375427,0.40845382,2,6
9.476532,-1.9434204,0.49500871,3,1
10.988022,-2.3639526,0.60585988,4,2
13.181076,-2.9764099,0.76196492,5,2
16.612411,-3.9318237,1.0065854,6,2
25.074173,-6.2918701,1.4004941,7,5
6.9120789,-1.2503357,0.26989448,0,1
27.926315,-7.1384583,2.3134601,8,8
7.5209961,-1.421936,0.34280288,1,8
66.521652,-17.965271,5.3308549,9,51
8.3803101,-1.6654053,0.40737629,2,8
9.4722748,-1.9733582,0.49446034,3,1
10.966537,-2.3965759,0.60744059,4,2
13.173233,-3.0192871,0.76173067,5,2
16.585098,-3.9850159,1.0073907,6,2
25.039291,-6.3718872,1.4009576,7,5
6.9027557,-1.269165,0.2709918,0,3
27.874374,-7.2193604,2.3132622,8,8
7.5166473,-1.4444885,0.34241366,1,8
66.238266,-18.130859,5.3198743,9,51
8.3509369,-1.6827393,0.41205478,2,8
9.4603424,-2.0010986,0.49517393,3,1
10.968842,-2.4322205,0.60605538,4,2
13.142242,-3.0555725,0.76361942,5,2
16.566788,-4.0348816,1.0077516,6,2
24.947647,-6.4310913,1.4025352,7,5
6.880661,-1.2832336,0.27572751,0,3
27.77861,-7.292511,2.312367,8,8
7.5181427,-1.4675903,0.34066403,1,8
66.107498,-18.326477,5.3168192,9,51
8.3475647,-1.7087708,0.41135812,2,8
9.4411011,-2.025177,0.49714518,3,1
10.939987,-2.4607239,0.60861659,4,2
13.146194,-3.0995483,0.76231813,5,2
16.547546,-4.0873718,1.0081203,6,2
24.943039,-6.5194702,1.4023985,7,5
6.8786163,-1.3041077,0.27474415,0,3
27.701828,-7.370636,2.3117938,8,8
7.5117645,-1.4895935,0.34072745,1,8
65.930679,-18.520416,5.3115506,9,51
8.3403473,-1.7337036,0.41142988,2,8
9.4327545,-2.0539246,0.49722803,3,1
10.937759,-2.4969482,0.6077292,4,2
13.11879,-3.1367188,0.76385319,5,2
16.501297,-4.131897,1.0099906,6,2
24.849838,-6.5820312,1.4039868,7,5
6.8784027,-1.3255615,0.27324116,0,1
27.651718,-7.4562683,2.3116727,8,8
7.4903717,-1.5071716,0.3444103,1,8
65.623001,-18.674957,5.2993379,9,50
8.3217316,-1.7552185,0.41380668,2,8
9.4243164,-2.0826111,0.497311,3,1
10.935364,-2.5331421,0.60684216,4,2
13.098892,-3.1760254,0.76468098,5,2
16.47023,-4.1807251,1.0110028,6,2
24.81398,-6.6611023,1.4044502,7,5
6.8798981,-1.3475647,0.27121794,0,1
27.597458,-7.5404968,2.311487,8,7
7.4894562,-1.5307922,0.34311652,1,8
65.491104,-18.880188,5.2965164,9,50
8.3143463,-1.7800598,0.41387868,2,6
9.427124,-2.1146851,0.49550176,3,1
10.910019,-2.5625,0.6089108,4,2
13.071274,-3.2129211,0.76621592,5,2
16.469635,-4.2385864,1.0102994,6,2
24.754868,-6.7330627,1.4053631,7,5
6.8647003,-1.364563,0.27387583,0,4
27.500839,-7.6116943,2.3105888,8,7
7.4865723,-1.553833,0.3422755,1,6
65.270615,-19.058105,5.2889962,9,50
8.2937164,-1.8008423,0.41663945,2,6
9.4184875,-2.1433716,0.49558508,3,1
10.880829,-2.5906067,0.61147141,4,2
13.07399,-3.2589417,0.76492167,5,2
3.6415253,-0.38632202,2.3568311,13,1
16.442062,-4.2883301,1.0110974,6,2
24.680283,-6.8000488,1.406575,7,5
6.8439178,-1.3797607,0.27809381,0,9
27.439865,-7.6882935,2.3102596,8,7
7.476181,-1.5746155,0.34324396,1,8
65.038223,-19.231201,5.2808614,9,50
8.2921906,-1.8260803,0.4155556,2,6
9.398407,-2.1685486,0.49756062,3,1
10.867203,-2.6214905,0.61205745,4,2
13.042282,-3.2944946,0.76681042,5,2
16.403687,-4.3317566,1.0125308,6,2
24.644974,-6.8743286,1.4070263,7,5
6.8344727,-1.3973083,0.27918851,0,9
27.35817,-7.7632141,2.3096192,8,7
7.4734802,-1.5965576,0.34239995,1,8
64.946213,-19.434418,5.2800479,9,50
8.2939301,-1.8537292,0.41370749,2,6
9.3786774,-2.1921997,0.49953187,3,1
10.864365,-2.6575928,0.61117089,4,2
12.984482,-3.3194885,0.77116799,5,2
16.41394,-4.3930969,1.0111855,6,2
24.596695,-6.9489441,1.407714,7,5
6.8393707,-1.4204407,0.27612579,0,6
27.299149,-7.8448181,2.3093674,8,7
7.4573517,-1.615509,0.34472561,1,8
64.762375,-19.62085,5.2745667,9,50
8.2824554,-1.8773193,0.41454792,2,8
9.3622284,-2.2183228,0.50087667,3,1
10.850021,-2.690094,0.61176205,4,2
12.964005,-3.3581848,0.77199554,5,2
16.376328,-4.4395142,1.0125194,6,2
24.555832,-7.0257568,1.408252,7,5
6.8350067,-1.4406738,0.2756635,0,1
27.239883,-7.926178,2.3091154,8,7
7.4430389,-1.6349487,0.34659886,1,2
64.536179,-19.792908,5.2668352,9,50
8.2746124,-1.9019775,0.4146204,2,8
9.3607635,-2.249176,0.499699,3,1
10.831802,-2.7213135,0.61284554,4,2
12.943405,-3.3967896,0.77282286,5,2
16.348099,-4.4888,1.0133176,6,2
24.476608,-7.0901489,1.4095372,7,5
6.8177032,-1.4567566,0.27884126,0,1
27.184189,-8.0084229,2.308928,8,7
7.452774,-1.6620789,0.34259236,1,2
64.355148,-19.978302,5.2615557,9,49
8.24617,-1.9199829,0.41891706,2,6
9.3553925,-2.2788696,0.4991523,3,1
10.828568,-2.7573547,0.61195982,4,2
12.922684,-3.4353027,0.77365041,5,2
16.315933,-4.5367126,1.01433,6,2
24.393417,-7.1528625,1.4108963,7,5
6.8131866,-1.4769287,0.27837896,0,4
27.093979,-8.0791931,2.3081555,8,7
7.445694,-1.6838989,0.34265661,1,2
64.238205,-20.183685,5.2597513,9,49
8.2419434,-1.9458008,0.41822159,2,6
9.3161316,-2.2974548,0.50428021,3,1
10.810135,-2.7884521,0.61304343,4,2
12.909393,-3.4761963,0.77377105,5,2
16.272202,-4.580719,1.0159848,6,2
24.348068,-7.227478,1.4115083,7,5
6.7976227,-1.4934692,0.28103673,0,9
27.037796,-8.1607361,2.3079677,8,7
7.4348602,-1.7044373,0.34362543,1,2
63.870193,-20.306,5.2444463,9,49
8.2357635,-1.9709473,0.41791022,2,8
9.3218384,-2.330719,0.50184214,3,1
10.795334,-2.8206787,0.61363482,4,2
12.880844,-3.5119629,0.77530551,5,2
16.224564,-4.62323,1.0178533,6,2
24.287308,-7.296875,1.4124186,7,5
6.7966461,-1.514801,0.2795347,0,9
26.97377,-8.2394714,2.3076494,8,7
7.4276581,-1.7261658,0.34368992,1,2
63.699142,-20.49173,5.2397752,9,49
8.2350616,-1.9979553,0.41644728,2,8
9.3086853,-2.3577576,0.50255644,3,1
10.772934,-2.8503418,0.61521065,4,2
12.855942,-3.5489197,0.7764864,5,2
16.241196,-4.6870422,1.016082,6,2
24.264267,-7.3787231,1.4125831,7,5
6.7901306,-1.5343628,0.27959275,0,9
26.899643,-8.3095093,2.3071222,8,7
7.4203796,-1.7478638,0.34375453,1,2
63.41777,-20.639465,5.2291684,9,49
8.2179413,-2.0181274,0.41843617,2,6
9.2879639,-2.3822632,0.50453174,3,1
10.743454,-2.8757019,0.6177659,4,2
12.846039,-3.5908203,0.77625406,5,2
16.201706,-4.729187,1.0175147,6,2
24.185471,-7.4371338,1.4138538,7,5
6.7783661,-1.5509644,0.28120768,0,9
26.827621,-8.3849487,2.3066728,8,7
7.4133911,-1.7684937,0.34381592,1,2
63.238144,-20.808228,5.2238474,9,49
8.2003479,-2.0394287,0.42042875,2,8
9.2788544,-2.4090271,0.50461161,3,1
10.747162,-2.9141235,0.61589658,4,2
12.825363,-3.6268616,0.77707577,5,2
16.191452,-4.7841187,1.0172429,6,2
24.127884,-7.506897,1.4146887,7,5
6.7680359,-1.5691528,0.28230536,0,9
26.747787,-8.4573669,2.3060927,8,7
7.4133148,-1.7926636,0.34207201,1,2
8.197525,-2.0657349,0.41934991,2,8
9.2729187,-2.4384766,0.50406563,3,1
10.739471,-2.9487305,0.61550403,4,2
12.796341,-3.6621704,0.77860999,5,2
16.154556,-4.829834,1.018469,6,2
24.077621,-7.5790405,1.4153746,7,5
6.7613068,-1.588562,0.28236341,0,9
26.686691,-8.5359192,2.3058381,8,7
7.4076691,-1.8150024,0.34168494,1,6
8.1872101,-2.0894775,0.41980696,2,8
9.2519531,-2.4627075,0.50604069,3,1
10.72789,-2.9819946,0.6156038,4,2
12.804825,-3.7104797,0.77661204,5,2
16.151443,-4.8872681,1.0177698,6,2
24.015823,-7.6469116,1.4162834,7,5
6.7563324,-1.6085815,0.28190196,0,9
26.640396,-8.6194763,2.3058441,8,7
7.3798676,-1.8294678,0.3467232,1,8
8.1823425,-2.1151428,0.41911232,2,8
9.2309113,-2.4868469,0.50801587,3,1
10.716202,-3.0151978,0.6157037,4,2
12.775558,-3.7456665,0.77814639,5,2
16.102966,-4.9286804,1.0196376,6,2
23.987778,-7.7264709,1.4165227,7,5
6.7570343,-1.6306458,0.27988112,0,9
26.567673,-8.6939087,2.305393,8,7
7.3688507,-1.8498535,0.34769213,1,8
62.496262,-21.516327,5.2024751,9,48
8.1665955,-2.1369934,0.42072117,2,8
9.2175293,-2.5136719,0.50873041,3,1
10.674759,-3.0378723,0.61973929,4,2
12.753952,-3.7835693,0.77897429,5,2
16.080917,-4.9796448,1.0200082,6,2
23.937057,-7.7982788,1.4172083,7,5
6.7410126,-1.646759,0.28253841,0,10
26.517105,-8.7756042,2.3053336,8,7
7.370285,-1.8746643,0.34549689,1,8
62.351852,-21.705719,5.1994328,9,48
8.1523285,-2.1592712,0.42194605,2,8
9.2111969,-2.5429688,0.50818479,3,1
10.670364,-3.0736084,0.61885536,4,2
12.71698,-3.8156738,0.78121448,5,2
16.080994,-5.0383301,1.019096,6,2
23.863327,-7.8612366,1.4183394,7,5
6.7285614,-1.664093,0.2841562,0,9
26.477585,-8.8611755,2.3054705,8,7
7.3697968,-1.8988342,0.3437537,1,8
41.888535,-14.483887,4.0869951,9,24
8.1398773,-2.1821899,0.42278695,2,8
41.811569,-14.467316,5.5991015,10,22
9.2010498,-2.5708923,0.50826943,3,1
10.662064,-3.1080017,0.61846364,4,2
12.702377,-3.8558655,0.78133619,5,2
15.998352,-5.066864,1.0228872,6,2
23.819504,-7.9347534,1.4188759,7,5
6.7215118,-1.6833496,0.28421474,0,10
26.645798,-9.0181885,2.3091912,8,7
7.3564453,-1.9183044,0.34517515,1,8
41.780258,-14.605103,4.0843515,9,24
8.1351013,-2.2064819,0.42208922,2,6
41.664963,-14.565979,5.5905595,10,22
9.1759949,-2.5933228,0.51087427,3,1
10.654282,-3.140686,0.61806691,4,2
12.687607,-3.8959656,0.78145802,5,2
16.014008,-5.1283569,1.0211128,6,2
23.746933,-7.993042,1.419994,7,5
6.7183685,-1.7029724,0.28323102,0,10
26.594162,-9.0999146,2.309134,8,7
7.3379364,-1.9345703,0.34794915,1,8
41.569443,-14.679565,4.0759463,9,23
8.1334991,-2.233429,0.42062771,2,6
41.508041,-14.668121,5.5813498,10,22
9.1661835,-2.6197205,0.51095474,3,1
10.638321,-3.1722717,0.61865914,4,2
12.639877,-3.9214172,0.78475058,5,2
15.931198,-5.1562195,1.0249028,6,2
23.683914,-8.0590515,1.4209011,7,5
6.7147827,-1.7235718,0.28225029,0,10
26.491562,-9.1572876,2.3081465,8,7
7.3280945,-1.9552917,0.34846663,1,8
41.535385,-14.827393,4.0774012,9,24
8.1194,-2.2542725,0.42184901,2,8
41.480392,-14.810089,5.5838232,10,22
9.155777,-2.6474915,0.5110395,3,1
10.61174,-3.1979065,0.6207217,4,2
12.639816,-3.96698,0.78346074,5,2
15.931534,-5.2120667,1.0239836,6,2
23.66713,-8.1377563,1.4209063,7,5
6.7042694,-1.740448,0.28334546,0,10
7.3313446,-1.9797668,0.34581685,1,8
41.436264,-14.942535,4.0751443,9,23
8.0974274,-2.2735291,0.42460895,2,6
41.322861,-14.910858,5.5746112,10,22
9.1494904,-2.6752319,0.5104903,3,1
10.60672,-3.2335815,0.6198386,4,2
12.617996,-4.0020142,0.78428257,5,2
15.945618,-5.2762756,1.0222185,6,2
23.596268,-8.2004395,1.4219611,7,5
6.6893616,-1.7578125,0.28548598,0,9
26.129623,-9.2202759,2.3035069,8,7
7.3318634,-2.0057068,0.34362578,1,8
41.241989,-15.036865,4.0680075,9,23
8.0937347,-2.2996826,0.42353165,2,8
41.224686,-15.0336,5.5709076,10,22
9.1420441,-2.70578,0.50994956,3,1
10.601547,-3.2691956,0.61895597,4,2
12.594528,-4.0409241,0.78511655,5,2
15.85881,-5.3018188,1.0262206,6,2
23.527451,-8.2680054,1.4229534,7,5
6.6837769,-1.7776489,0.28502524,0,9
26.060806,-9.2984924,2.3031971,8,29
7.3054352,-2.0200195,0.34821093,1,8
41.161911,-15.166351,4.0670009,9,23
8.078476,-2.3227844,0.42476022,2,8
41.075119,-15.144012,5.5627475,10,22
9.1202698,-2.729126,0.51192427,3,1
10.584534,-3.3021851,0.61955357,4,2
12.571716,-4.0777893,0.78594446,5,2
15.945908,-5.397583,1.0201937,6,2
23.474899,-8.3371582,1.423637,7,5
6.6835175,-1.7995605,0.28300548,0,10
26.021194,-9.3779297,2.3033199,8,29
7.2917023,-2.0391541,0.34963238,1,8
41.051743,-15.283813,4.064353,9,23
8.0878448,-2.3527527,0.42099392,2,8
40.956711,-15.249878,5.5569539,10,22
9.1131592,-2.7582092,0.51137972,3,1
10.561295,-3.3289185,0.62112427,4,2
12.545059,-4.1130371,0.78712511,5,2
15.926758,-5.4464417,1.0203445,6,2
23.427353,-8.403595,1.4242346,7,5
6.6727753,-1.8162842,0.28410089,0,10
25.987076,-9.4644775,2.3035874,8,7
7.2873688,-2.06073,0.348791,1,8
40.917923,-15.383484,4.0602465,9,23
8.0674133,-2.3723755,0.42337,2,8
40.835312,-15.362091,5.5511818,10,22
9.0807953,-2.7756653,0.5152396,3,1
10.552078,-3.3629761,0.62073362,4,2
12.556107,-4.1609192,0.7847724,5,2
15.906448,-5.4977722,1.0205035,6,2
23.363205,-8.4677734,1.4251399,7,5
6.6683655,-1.8377686,0.28312373,0,10
7.2766876,-2.0823059,0.34931195,1,8
40.793198,-15.502167,4.0570025,9,23
8.0414886,-2.38974,0.42689681,2,8
40.739487,-15.484009,5.5478206,10,22
9.0949249,-2.8147888,0.51092088,3,1
10.531693,-3.3926392,0.62181783,4,2
12.513626,-4.1920776,0.78737009,5,2
15.767334,-5.5013733,1.0274916,6,2
23.301071,-8.5369873,1.4259827,7,5
6.6517639,-1.8532104,0.28578103,0,10
7.2735748,-2.1056519,0.34802222,1,8
40.704269,-15.62674,4.055584,9,23
8.0350342,-2.4162598,0.42620742,2,8
40.622055,-15.604797,5.5427566,10,22
9.0765228,-2.8393555,0.51226568,3,1
10.506882,-3.4223328,0.62339842,4,2
12.505081,-4.2344971,0.78678751,5,2
15.797592,-5.5757446,1.0246704,6,2
23.24025,-8.6020203,1.4268132,7,5
6.6511993,-1.8751526,0.28376198,0,10
7.2631683,-2.1260986,0.34853983,1,8
40.544724,-15.722137,4.0502634,9,23
8.0312653,-2.4411316,0.42512727,2,8
40.524612,-15.717316,5.5390286,10,22
9.0470581,-2.859314,0.51549983,3,1
10.501663,-3.4561462,0.62251174,4,2
12.492691,-4.2754211,0.78655791,5,2
15.844376,-5.6513672,1.0209814,6,2
23.206741,-8.6735229,1.427115,7,5
6.6437836,-1.8931885,0.28381836,0,10
7.2549286,-2.1461792,0.34860265,1,8
40.446854,-15.834229,4.0482063,9,23
8.0287628,-2.4679565,0.42366743,2,8
40.335648,-15.799713,5.5270486,10,21
9.0181274,-2.8777771,0.51872921,3,1
10.480972,-3.4855347,0.62359583,4,2
12.462555,-4.3067322,0.78808498,5,2
15.756912,-5.6748962,1.0249803,6,2
23.145554,-8.7380066,1.427945,7,5
6.6377106,-1.9129028,0.2833581,0,10
26.304794,-10.095581,2.3136802,8,7
7.2461853,-2.1672974,0.34866869,1,8
40.320023,-15.941895,4.0447321,9,23
8.0121307,-2.4874878,0.42527246,2,8
40.241379,-15.912476,5.5236626,10,21
9.0323334,-2.9156494,0.51440752,3,1
10.460892,-3.5132141,0.62467504,4,2
12.468307,-4.3551941,0.78609312,5,2
15.655777,-5.689209,1.0298228,6,2
23.141098,-8.8215027,1.427657,7,5
6.6301727,-1.9308777,0.2834146,0,10
7.2409515,-2.1898804,0.34783149,1,8
40.147934,-16.021942,4.0385642,9,23
7.9967499,-2.5089722,0.42649758,2,8
40.081497,-16.00531,5.5144372,10,21
9.0281525,-2.9460449,0.51323402,3,1
4.5498962,-1.0536499,2.3074017,11,1
10.447357,-3.5455017,0.62477648,4,2
12.444473,-4.3914185,0.78692162,5,2
15.664047,-5.7520752,1.0282757,6,2
23.111038,-8.9033813,1.4278361,7,5
6.6235504,-1.9515381,0.28295791,0,7
28.235641,-11.127045,2.3501976,8,18
7.2334137,-2.212738,0.3474493,1,8
40.043503,-16.145782,4.0365472,9,23
7.9880524,-2.5346375,0.42619252,2,8
40.002914,-16.139832,5.5131617,10,21
8.9978485,-2.9669495,0.51647198,3,1
10.445786,-3.5848083,0.6231637,4,2
12.372055,-4.4091187,0.79233766,5,2
15.641586,-5.8049927,1.0284426,6,2
23.095352,-8.9914551,1.4277208,7,5
6.6186371,-1.9729004,0.28198159,0,4
28.231979,-11.242584,2.3512032,8,27
7.2333679,-2.2376099,0.34525692,1,8
39.982773,-16.287964,4.0369964,9,23
7.9738159,-2.5578918,0.42703795,2,8
39.901108,-16.256287,5.5094514,10,21
8.9717255,-2.987854,0.51907575,3,1
10.409439,-3.6091919,0.62621808,4,2
12.377335,-4.4575195,0.7903465,5,2
15.601669,-5.8474426,1.0296674,6,2
23.080978,-9.0757141,1.4275944,7,5
6.6109161,-1.9908142,0.28203833,0,3
28.261246,-11.361542,2.3527088,8,27
7.2086792,-2.2506104,0.34938586,1,8
39.835709,-16.37677,4.0322633,9,23
