x,y,z,ring,intensity
26.523392,-61.69519,12.167955,12,42
5.876358,-11.862183,0.73790789,5,2
5.6571503,-11.310425,1.2045791,6,100
6.4231262,-13.176422,1.5754367,7,33
3.2710724,-5.5534973,0.35335684,0,5
6.6838226,-13.864136,2.0680737,8,1
3.5257111,-6.1797791,0.40108192,1,4
26.396103,-62.206848,5.1706247,9,50
3.871582,-7.0345154,0.4464004,2,2
26.373917,-62.102936,7.5019369,10,48
4.3222961,-8.1444092,0.51059532,3,2
26.346786,-61.955933,9.8345432,11,43
4.9100037,-9.5957947,0.61112082,4,5
26.319412,-61.838074,12.180922,12,42
5.8378601,-11.882141,0.73832262,5,5
6.3800354,-13.198273,1.5762193,7,33
3.2531281,-5.5607605,0.35370398,0,5
6.6024475,-13.797821,2.0676191,8,1
3.5084686,-6.1951599,0.39965153,1,4
26.208694,-62.364532,5.1785784,9,50
3.8542938,-7.0584717,0.44375396,2,2
26.162827,-62.201141,7.5071216,10,48
4.2938385,-8.1516724,0.51175344,3,2
26.155594,-62.101685,9.8463364,11,43
4.8808746,-9.6160889,0.61074543,4,5
26.14476,-62.023651,12.201689,12,42
5.800766,-11.905701,0.7383796,5,2
5.5212555,-11.197479,1.2146584,6,100
6.3465424,-13.24411,1.5764816,7,33
3.2380066,-5.5751648,0.35196114,0,5
6.5408783,-13.779419,2.0679276,8,1
3.4854431,-6.1960144,0.40186095,1,4
26.015945,-62.51059,5.1859479,9,50
3.8311005,-7.0677185,0.4442023,2,2
25.970627,-62.34671,7.5167084,10,48
4.2639313,-8.1551208,0.51354694,3,2
25.968063,-62.257965,9.8595715,11,43
4.8545837,-9.6436768,0.60937643,4,5
25.952957,-62.168365,12.215698,12,42
5.7577209,-11.914337,0.73987234,5,2
6.3098297,-13.28241,1.5769079,7,34
3.2256012,-5.5966797,0.34812975,0,5
6.483902,-13.771881,2.0684109,8,1
3.4624481,-6.1967773,0.40406954,1,4
25.82106,-62.652283,5.1931272,9,50
3.8078766,-7.0769348,0.44465089,2,2
25.802628,-62.554688,7.5320625,10,48
4.2383423,-8.1694946,0.51343334,3,2
25.787064,-62.432098,9.8752041,11,43
4.8165894,-9.6416626,0.61198759,4,5
25.756058,-62.301483,12.227873,12,42
5.7306366,-11.963593,0.73742175,5,2
6.2729187,-13.320648,1.5773375,7,34
3.2102814,-5.6109924,0.34638977,0,5
3.4492645,-6.2228699,0.39991307,1,4
25.631302,-62.808289,5.2011156,9,50
3.7874451,-7.0933838,0.4435544,2,2
25.600052,-62.67691,7.5396409,10,48
4.218399,-8.1985474,0.51077962,3,5
25.592087,-62.572479,9.8865528,11,43
4.7858124,-9.6579895,0.61211228,4,8
25.593216,-62.522278,12.254841,12,42
5.6931915,-11.986816,0.73748326,5,2
5.3654938,-11.132294,1.2233019,6,3
6.2307434,-13.345734,1.5780482,7,31
3.1866455,-5.6036377,0.35091686,0,2
3.431778,-6.2380371,0.39848626,1,4
25.452286,-62.993561,5.2107139,9,51
3.7641144,-7.102417,0.44400382,2,2
25.415665,-62.846802,7.5516343,10,48
4.1869812,-8.197998,0.51320851,3,2
25.419418,-62.771484,9.9055595,11,43
4.7577972,-9.6816101,0.61124408,4,5
25.399002,-62.665283,12.268887,12,42
5.6513519,-11.998779,0.73862016,5,2
5.3166351,-11.116943,1.2257729,6,3
3.1685333,-5.6105652,0.35126567,0,5
6.2822113,-13.665771,2.0685103,8,3
3.418335,-6.2640381,0.39433444,1,4
25.405289,-63.525208,5.2389345,9,51
3.7449493,-7.122406,0.442137,2,2
4.1570129,-8.2010803,0.5150013,3,5
4.7268524,-9.6977234,0.6113708,4,5
5.6094971,-12.010559,0.73975706,5,2
5.2636261,-11.090179,1.2288957,6,3
5.6050415,-11.973175,1.6095096,7,3
3.1544495,-5.6283264,0.3484832,0,2
6.2323761,-13.673981,2.0692492,8,21
3.391098,-6.2535706,0.39926958,1,4
25.223068,-63.70993,5.2485867,9,51
3.7118988,-7.1056213,0.44799113,2,2
4.1353607,-8.2261658,0.51298654,3,5
4.6986084,-9.7211914,0.6105057,4,5
5.5746002,-12.040802,0.7391063,5,2
5.2080841,-11.055725,1.2324498,6,3
5.5238342,-11.879913,1.6125683,7,3
3.1322479,-5.6243286,0.351964,0,5
6.1916809,-13.706451,2.0703843,8,22
3.3747711,-6.2722168,0.39693701,1,4
25.028671,-63.864166,5.2566485,9,51
3.703537,-7.1548767,0.43995166,2,2
4.1053619,-8.2290039,0.51477945,3,5
4.661972,-9.722229,0.61261845,4,5
5.5409393,-12.074738,0.73810077,5,2
5.1584015,-11.03598,1.2351255,6,3
3.1193695,-5.6455994,0.34813988,0,5
6.1549835,-13.749969,2.0717053,8,12
3.3556671,-6.2834778,0.39642179,1,4
24.812576,-63.9617,5.2617106,9,51
3.6746063,-7.1488953,0.44348943,2,2
4.079422,-8.2428894,0.51466954,3,5
4.6335602,-9.7455139,0.61175537,4,5
5.5016022,-12.093597,0.73852575,5,5
5.1102753,-11.019745,1.2375796,6,4
3.0970306,-5.6375427,0.35264528,0,2
3.3390961,-6.2980652,0.39497983,1,4
24.638138,-64.141113,5.2711878,9,51
3.6525116,-7.157196,0.44391811,2,2
4.0604095,-8.2710876,0.51199889,3,5
4.6014557,-9.7532654,0.61284482,4,8
5.4616394,-12.104187,0.73962593,5,5
5.072525,-11.025269,1.2386897,6,4
5.3371735,-11.736053,1.6187372,7,3
3.0830841,-5.6590881,0.34884083,0,2
3.3188324,-6.3096008,0.39448619,1,4
24.40712,-64.233826,5.2760735,9,51
3.622345,-7.1472778,0.44822431,2,2
4.0262909,-8.2667236,0.51508522,3,5
4.5782623,-9.7912292,0.61000299,4,5
5.4174347,-12.116028,0.7408042,5,5
5.0280151,-11.018066,1.2405949,6,7
5.295639,-11.75116,1.6195335,7,3
3.0660553,-5.669342,0.34814894,0,2
3.2956696,-6.3096924,0.39669478,1,2
24.219315,-64.411987,5.2855864,9,51
3.6068573,-7.1820984,0.44330227,2,2
3.9988556,-8.2765808,0.51561034,3,5
4.5478363,-9.8148193,0.60917652,4,5
5.3919373,-12.17392,0.73749053,5,2
4.9817657,-11.011322,1.242533,6,14
3.048996,-5.6795349,0.34745777,0,2
3.2789459,-6.328064,0.39436781,1,4
24.009201,-64.529297,5.2918839,9,52
3.5884247,-7.2053223,0.44067276,2,2
3.9740448,-8.2937927,0.51486981,3,5
4.5110931,-9.8152771,0.61128902,4,5
5.342926,-12.165955,0.74041224,5,2
4.9487457,-11.035797,1.242591,6,63
3.0356598,-5.7006226,0.34364092,0,2
3.260849,-6.3427124,0.3929491,1,2
23.810379,-64.679901,5.3000078,9,52
3.5582886,-7.1951599,0.44497716,2,2
3.9478302,-8.3072205,0.51476312,3,7
4.48349,-9.8418274,0.60993874,4,5
5.3110809,-12.206726,0.73870671,5,2
3.0134735,-5.6960754,0.34711909,0,2
3.242691,-6.3572998,0.39153171,1,2
23.612137,-64.833618,5.3083453,9,52
3.5370636,-7.2066956,0.44463682,2,2
3.9221954,-8.3224487,0.514341,3,10
4.4522247,-9.8526917,0.61053622,4,5
5.2556305,-12.179565,0.74340367,5,7
4.8685455,-11.038422,1.2452717,6,84
2.9972076,-5.70578,0.34641182,0,2
3.2267303,-6.3751526,0.38918912,1,2
23.398361,-64.907349,5.3124275,9,52
3.5158844,-7.2223206,0.44354999,2,2
3.892807,-8.322113,0.51642227,3,10
4.4256439,-9.8828125,0.60869491,4,5
5.2101898,-12.174133,0.74592471,5,7
4.8340302,-11.058685,1.2455478,6,52
2.9811859,-5.7194214,0.34468126,0,2
5.8918304,-14.202148,2.0841727,8,1
3.2034454,-6.3748779,0.39139807,1,2
23.408524,-65.6763,5.3538437,9,52
3.5008392,-7.2564392,0.43861723,2,2
3.8664398,-8.3352356,0.51631677,3,10
4.3963776,-9.905365,0.60784423,4,5
4.8236237,-11.16095,0.84325814,5,2
4.795578,-11.067566,1.2464726,6,40
2.9662933,-5.7366943,0.34191084,0,2
5.8436584,-14.218353,2.0850909,8,1
3.1838837,-6.3855896,0.39088881,1,2
3.469574,-7.242157,0.4436878,2,2
3.8437653,-8.3595581,0.51431692,3,10
4.364502,-9.9202881,0.60798216,4,5
4.7760468,-11.143311,0.84681082,5,5
4.7621613,-11.091431,1.2465351,6,47
2.950119,-5.7502136,0.34018266,0,5
5.7954254,-14.234467,2.0860093,8,1
3.1642303,-6.3962097,0.39038038,1,2
3.4469452,-7.2538147,0.44337261,2,2
3.8135834,-8.3612976,0.51610816,3,10
4.3276062,-9.9200134,0.61009407,4,5
5.1105042,-12.287537,0.74154031,5,7
4.7286224,-11.115173,1.2465994,6,82
4.9169464,-11.670349,1.6293542,7,3
2.9291534,-5.7490234,0.34261847,0,2
3.140976,-6.3956909,0.39258814,1,4
23.206345,-67.373291,5.445672,9,54
3.4206696,-7.2542114,0.44536412,2,2
3.7919159,-8.3892212,0.51347947,3,10
4.2993011,-9.9460144,0.6087532,4,5
4.7318573,-11.262848,0.83938241,5,5
4.6906281,-11.125549,1.2474179,6,78
2.9069977,-5.7440491,0.34609354,0,2
3.1284027,-6.4284973,0.38664997,1,2
3.3991852,-7.2694397,0.44428122,2,2
3.761673,-8.3907166,0.51527083,3,10
4.2708893,-9.9719543,0.60741448,4,5
4.6696014,-11.199249,0.84718168,5,7
4.6562958,-11.147186,1.247592,6,19
2.8907318,-5.7573853,0.34436655,0,5
3.1027222,-6.4203796,0.39066768,1,4
24.003738,-71.46933,5.6662111,9,58
3.3776245,-7.2846375,0.44319928,2,2
3.7338409,-8.3996582,0.51579964,3,10
4.2458954,-10.009125,0.60460067,4,5
4.6307526,-11.20755,0.84825051,5,5
4.6254425,-11.180145,1.2471244,6,6
2.8697815,-5.7559509,0.34680033,0,2
3.0805969,-6.4233398,0.39197004,1,4
23.772476,-71.601562,5.6737823,9,58
3.353653,-7.2922668,0.4436543,2,2
3.7042084,-8.4028931,0.51727426,3,10
4.205307,-9.9970398,0.60818994,4,5
4.6002197,-11.242279,0.84684467,5,2
4.6111603,-11.266327,1.243661,6,4
2.8522797,-5.7654724,0.34611416,0,2
3.0619354,-6.4373779,0.39055932,1,4
23.566818,-71.816864,5.6858625,9,58
3.3296356,-7.2998047,0.44410956,2,2
3.680954,-8.4267273,0.51528215,3,10
4.175354,-10.01889,0.60734808,4,5
4.5641785,-11.259827,0.84703171,5,10
4.567337,-11.259125,1.2454491,6,4
2.8324738,-5.7676086,0.34750748,0,5
3.0477142,-6.4662781,0.38553333,1,4
23.346939,-71.989655,5.6957092,9,58
3.3033142,-7.2997131,0.44609988,2,2
3.6541443,-8.4391785,0.51518202,3,10
4.1453094,-10.040649,0.60650802,4,5
4.5280609,-11.277252,0.84721959,5,2
4.52948,-11.270844,1.2461665,6,3
4.6218414,-11.554443,1.6375521,7,3
2.8160248,-5.7807617,0.34578264,0,2
3.0254669,-6.4690247,0.38683701,1,4
23.133072,-72.184662,5.7068005,9,58
3.2849274,-7.3258667,0.44271851,2,2
3.6227112,-8.4364014,0.51760161,3,10
4.1117096,-10.050934,0.607144,4,5
4.5522919,-11.494812,0.82889152,5,2
4.4950409,-11.293854,1.2462435,6,3
2.7983856,-5.7901306,0.3450979,0,2
2.9998932,-6.4604492,0.39085066,1,4
22.908951,-72.34848,5.7162652,9,59
3.2642365,-7.340332,0.44161797,2,5
3.594162,-8.4429932,0.51844585,3,10
4.082016,-10.068207,0.60676587,4,5
4.4675446,-11.351837,0.84389734,5,13
4.4669342,-11.331512,1.2454337,6,1
4.5459137,-11.577423,1.638988,7,3
2.7838287,-5.8065796,0.34231853,0,2
2.9820404,-6.473938,0.38942301,1,4
22.717056,-72.576782,5.7292042,9,59
3.2400818,-7.3475342,0.44207478,2,2
3.5681,-8.4527893,0.51863432,3,10
4.0494232,-10.082062,0.60691166,4,5
4.4492645,-11.423798,0.83894742,5,10
4.4344788,-11.36203,1.2450893,6,1
4.5069427,-11.58905,1.6397245,7,3
2.7628632,-5.804718,0.34475088,0,2
5.3848724,-14.630829,2.0994041,8,3
2.9619751,-6.4839172,0.38891923,1,4
22.489792,-72.735504,5.738493,9,59
3.2191467,-7.3659973,0.44023216,2,2
3.5400238,-8.4610901,0.51916409,3,10
4.0156708,-10.09198,0.60754871,4,5
4.4330292,-11.511627,0.83263397,5,10
4.4085236,-11.415436,1.2434713,6,1
4.4611969,-11.577454,1.6409003,7,3
2.74617,-5.817627,0.34302914,0,2
5.3385468,-14.65683,2.1005406,8,17
2.9418793,-6.4938354,0.38841617,1,4
22.272873,-72.931854,5.7498536,9,59
3.1927338,-7.365509,0.44222236,2,2
3.5141144,-8.4768677,0.51843631,3,10
3.9873505,-10.12088,0.60573339,4,5
4.3789215,-11.469299,0.83828855,5,10
4.3822174,-11.468811,1.2418591,6,1
4.4078369,-11.538788,1.6425834,7,3
2.7262726,-5.8193359,0.34442258,0,2
5.2967987,-14.689667,2.1017654,8,19
2.9238129,-6.5112305,0.38610852,1,2
22.047073,-73.100677,5.7597876,9,59
3.1739655,-7.3872986,0.43959284,2,2
3.4827423,-8.4735107,0.52085245,3,10
3.9540863,-10.126282,0.60683024,4,5
4.3370819,-11.468842,0.84007037,5,10
4.3520966,-11.50238,1.241277,6,3
4.3731232,-11.557037,1.6431335,7,6
2.7083588,-5.8244324,0.34476006,0,2
4.7765198,-13.039276,2.0736995,8,8
2.9025726,-6.5131836,0.38739133,1,2
21.833084,-73.265228,5.7694945,9,59
3.15065,-7.3979492,0.43928528,2,2
3.4560394,-8.4810791,0.52135563,3,10
3.9223175,-10.143524,0.60648859,4,5
4.3127594,-11.523315,0.83672178,5,5
4.3790131,-11.747955,1.2290778,6,8
4.3417511,-11.595001,1.6433592,7,6
2.6925354,-5.8409119,0.34200287,0,2
4.7330017,-13.045258,2.0743871,8,3
2.8833313,-6.5266724,0.38598776,1,4
21.614151,-73.463501,5.7811079,9,59
3.1244049,-7.3930664,0.44201756,2,5
3.4299774,-8.496582,0.52062941,3,10
3.8911133,-10.156403,0.60660589,4,5
4.2803192,-11.557251,0.83534563,5,2
4.3244171,-11.696869,1.2331721,6,3
4.3142548,-11.640015,1.6434076,7,6
2.6698761,-5.8352661,0.34548843,0,2
4.6559753,-12.954651,2.0734746,8,1
2.8601532,-6.5291443,0.38731086,1,4
21.389786,-73.699646,5.7948446,9,59
3.0967865,-7.396759,0.44328666,2,2
3.4015656,-8.5086365,0.52055848,3,10
3.8549042,-10.170593,0.60681963,4,5
4.521698,-12.60675,0.74142516,5,7
4.2408447,-11.560455,1.2421265,6,6
4.2681274,-11.640381,1.6444337,7,6
2.6479797,-5.8291931,0.34895504,0,2
2.8398132,-6.5387268,0.38681006,1,4
21.160049,-73.865753,5.8048363,9,59
3.0703888,-7.3957825,0.44527459,2,5
3.3738251,-8.518219,0.52077544,3,10
3.8269806,-10.20285,0.60452366,4,5
4.4791412,-12.618286,0.74222469,5,10
4.2065887,-11.588379,1.2419072,6,4
4.233078,-11.666443,1.6448835,7,6
2.6359406,-5.8604431,0.34205222,0,2
2.8214264,-6.5558167,0.3845073,1,2
20.929337,-74.031158,5.8148422,9,60
3.0570068,-7.4441223,0.43731952,2,2
3.3425293,-8.5143433,0.52318823,3,10
3.7958527,-10.223541,0.6036979,4,8
4.4426422,-12.652802,0.74092305,5,7
4.1746979,-11.625824,1.241163,6,4
4.200943,-11.70401,1.645121,7,6
2.6150055,-5.8580322,0.34448159,0,2
4.4632721,-12.757965,2.0718431,8,1
2.7980347,-6.5539246,0.38671148,1,2
20.697739,-74.195862,5.8248606,9,60
3.0275726,-7.4316101,0.44160199,2,5
3.314743,-8.5237732,0.52340496,3,10
3.7646179,-10.24411,0.60287356,4,5
4.4069366,-12.691101,0.73927462,5,7
4.1421051,-11.661285,1.2405274,6,6
4.1665802,-11.733734,1.6455045,7,6
2.5979309,-5.8704834,0.34276521,0,2
2.7746735,-6.5519409,0.38891459,1,2
3.0088959,-7.4608154,0.43747544,2,2
3.2879181,-8.5368652,0.522995,3,10
3.7253876,-10.233826,0.60595894,4,8
4.3690338,-12.721558,0.73832905,5,7
4.1088104,-11.694702,1.2400007,6,6
4.1330414,-11.767242,1.6458195,7,3
2.5807648,-5.8828735,0.34104955,0,2
2.7570648,-6.5726013,0.3857131,1,2
2.9842987,-7.4671326,0.43793571,2,2
3.263443,-8.5594788,0.52101958,3,10
3.6940155,-10.25415,0.60513568,4,8
4.3280334,-12.740326,0.73843431,5,7
4.073349,-11.720276,1.2398973,6,6
2.5598297,-5.880249,0.34347808,0,2
2.7346344,-6.5742798,0.38701558,1,2
2.9559021,-7.4580994,0.44145119,2,2
3.2345276,-8.5647888,0.52186441,3,10
3.6615906,-10.270569,0.60480225,4,8
4.2830658,-12.743439,0.73993766,5,7
4.0425873,-11.765106,1.2387464,6,6
2.5380096,-5.8737488,0.34694111,0,2
2.7122192,-6.5758667,0.38831747,1,2
2.9334869,-7.467804,0.44112408,2,2
3.207489,-8.5776367,0.5214572,3,10
3.6327057,-10.294159,0.60346162,4,8
4.2428894,-12.765808,0.73969495,5,7
4.0106659,-11.79776,1.2381918,6,6
2.5244293,-5.8970032,0.34210265,0,2
2.6954193,-6.5960693,0.38509941,1,2
2.9125519,-7.4891357,0.4385308,2,2
1.839859,-2.9790955,2.0848265,10,1
3.1790314,-8.5785217,0.52290118,3,10
3.596344,-10.294922,0.60508072,4,8
4.2047272,-12.787476,0.73941386,5,7
3.9746857,-11.823029,1.2380964,6,6
3.9752808,-11.802673,1.6488206,7,3
2.5052948,-5.9016418,0.34245968,0,2
2.6729584,-6.5975342,0.38640153,1,2
2.8914948,-7.5104065,0.43593931,2,2
1.8093109,-2.8921814,2.0769749,10,2
3.1537323,-8.5989075,0.52124333,3,10
3.5609283,-10.299408,0.60621142,4,8
4.1643219,-12.80954,0.73917413,5,7
3.9404144,-11.855988,1.2375844,6,6
3.9271393,-11.777252,1.6501892,7,3
2.48703,-5.9100037,0.34178174,0,2
2.650528,-6.5989075,0.38770318,1,4
2.8604736,-7.489563,0.44174039,2,5
3.1278687,-8.6172485,0.51990008,3,10
3.5246124,-10.299896,0.60782886,4,8
4.1228485,-12.827606,0.73928428,5,7
3.9045715,-11.882965,1.237389,6,4
3.8801117,-11.755524,1.6514837,7,3
2.4644012,-5.8994446,0.34627724,0,2
4.0282745,-12.45401,2.0712311,8,1
2.6332855,-6.6229858,0.38360953,1,2
2.8366547,-7.4992065,0.44143784,2,2
3.1010132,-8.6316833,0.5191834,3,10
3.4927826,-10.319611,0.60701108,4,8
4.0777283,-12.830017,0.74078727,5,7
3.8712921,-11.921539,1.2365696,6,6
3.8405304,-11.764801,1.6522212,7,3
2.4444275,-5.900177,0.34766781,0,2
3.9637909,-12.366333,2.0702486,8,1
2.613327,-6.6355896,0.38221514,1,2
2.8153839,-7.5202637,0.43884897,2,2
3.0710144,-8.6325378,0.52065432,3,10
3.4617157,-10.343109,0.60570848,4,8
4.0352631,-12.843872,0.74124634,5,7
3.8386688,-11.963959,1.2355459,6,4
2.4269562,-5.9120789,0.34595561,0,2
3.9167328,-12.352478,2.0705998,8,1
2.5899506,-6.6329651,0.3844161,1,2
2.7931671,-7.5374146,0.43702388,2,2
3.0453491,-8.6525879,0.51900172,3,10
3.4313965,-10.370331,0.60392129,4,8
3.9944916,-12.865448,0.74101067,5,7
3.8035583,-11.99646,1.2350467,6,4
2.4102325,-5.9277039,0.34321046,0,2
3.8750305,-12.361847,2.0713747,8,1
2.568222,-6.6378479,0.38481927,1,2
2.7666168,-7.5353088,0.43900931,2,2
16.597336,-69.128601,8.0375051,10,48
3.0199738,-8.674469,0.51703882,3,10
3.394928,-10.370331,0.60553908,4,8
3.9527435,-12.882904,0.7411238,5,7
3.7657013,-12.017181,1.2351742,6,4
2.3917999,-5.93573,0.34253407,0,5
3.8247528,-12.332001,2.0714355,8,1
2.5489807,-6.6540833,0.38252807,1,2
16.506088,-69.951752,5.612843,9,55
2.7409363,-7.5369263,0.44023228,2,2
2.9919891,-8.6846619,0.51694977,3,10
3.3643646,-10.3974,0.60375524,4,8
3.9100647,-12.896393,0.74158454,5,7
2.9541016,-8.2909546,3.4255791,13,0
3.7311249,-12.053406,1.2344725,6,4
3.7666779,-12.191345,1.6483592,7,3
2.3733368,-5.9437256,0.34185815,0,2
3.7856598,-12.352753,2.0724225,8,1
2.5320282,-6.6816406,0.37754476,1,2
2.7176971,-7.5500183,0.43917072,2,2
2.9664154,-8.7064209,0.51498997,3,10
16.317398,-70.001648,10.629671,11,50
3.3295441,-10.404968,0.60440147,4,8
3.8681488,-12.913605,0.74169934,5,7
3.6999969,-12.096893,1.2333219,6,4
3.7255402,-12.200226,1.6491218,7,3
2.3526764,-5.9362793,0.34529722,0,5
3.746048,-12.361237,2.0731568,8,3
2.5104675,-6.682312,0.37882745,1,2
2.6900482,-7.5358276,0.44341445,2,2
2.9397125,-8.7161255,0.51487601,3,10
3.2996521,-10.427551,0.60307431,4,8
3.8266907,-12.922394,0.74246752,5,7
3.6645355,-12.120789,1.2332113,6,4
3.6864471,-12.208496,1.6498463,7,3
2.3366852,-5.9514771,0.34253752,0,5
3.7137604,-12.404816,2.0745397,8,1
2.4873505,-6.6752014,0.38190448,1,2
2.6711578,-7.5638733,0.43928671,2,2
2.9125824,-8.7238464,0.51507401,3,10
3.2680511,-10.442261,0.60271895,4,8
3.7876282,-12.94281,0.74219692,5,7
3.6293182,-12.156677,1.2325196,6,4
3.655426,-12.255829,1.6498967,7,3
2.3148651,-5.9480896,0.34497809,0,2
2.4628906,-6.6723328,0.38412333,1,2
2.6477509,-7.5767212,0.4382273,2,5
2.8852692,-8.745636,0.51314533,3,10
3.232254,-10.445618,0.60385144,4,8
3.7464447,-12.975677,0.74097109,5,7
3.5922852,-12.184692,1.2322447,6,4
3.6112061,-12.260834,1.6507671,7,3
2.2992859,-5.9709778,0.34017313,0,5
2.4455566,-6.6996765,0.37914562,1,2
14.555862,-66.508453,5.4348783,9,51
2.6222839,-7.5858765,0.43795216,2,2
2.8592377,-8.7670288,0.51119149,3,10
3.1962585,-10.456909,0.60404646,4,8
3.7072449,-13.007996,0.73970747,5,5
3.5569305,-12.232574,1.2309783,6,4
3.5745239,-12.292694,1.6511304,7,3
2.2784271,-5.9672546,0.34259558,0,2
2.4273224,-6.7232056,0.37506735,1,2
2.5935364,-7.5715942,0.44221485,2,2
2.8296967,-8.7708435,0.51204121,3,10
3.1649933,-10.483368,0.60227239,4,8
3.6625214,-13.012787,0.74086475,5,2
3.5240631,-12.283844,1.2294729,6,4
3.5391998,-12.332275,1.6513634,7,3
2.2597809,-5.9748535,0.34192145,0,5
2.4038544,-6.7198486,0.37726665,1,2
2.5685577,-7.5764771,0.44267583,2,5
2.8012848,-8.7804565,0.51195717,3,10
3.1298676,-10.490234,0.60292101,4,8
3.6267853,-13.064423,0.7378794,5,2
3.4871368,-12.31546,1.229002,6,4
3.4990845,-12.348206,1.6519985,7,3
2.2396851,-5.9747925,0.34331071,0,5
2.3825684,-6.7279053,0.37677622,1,2
2.5457001,-7.5928345,0.44085789,2,5
2.7717133,-8.7840881,0.51280665,3,10
3.0968781,-10.508667,0.60211813,4,8
3.5848236,-13.084625,0.73765874,5,2
3.4492798,-12.343018,1.2287401,6,4
3.4633331,-12.387573,1.652238,7,3
2.2202301,-5.9824524,0.34265482,0,2
2.3596649,-6.7322998,0.37720239,1,2
2.5217438,-7.609436,0.43906474,2,2
2.7437286,-8.8034668,0.51119542,3,10
3.0614777,-10.523438,0.60183263,4,8
3.5413666,-13.109039,0.73713577,5,2
3.4099274,-12.36264,1.2288909,6,4
3.4282684,-12.443024,1.6522565,7,3
2.2017822,-5.9858704,0.34299457,0,2
2.3400726,-6.743866,0.37579679,1,4
2.4958038,-7.6022339,0.44178092,2,5
2.7173004,-8.8164062,0.51046455,3,10
3.0286407,-10.533478,0.60196626,4,8
3.5049286,-13.148132,0.73515534,5,2
3.3781281,-12.413147,1.2273638,6,4
3.3933411,-12.477905,1.6525317,7,3
2.1833038,-5.9892578,0.34333432,0,2
2.3191071,-6.7476196,0.37618268,1,2
2.4712982,-7.6026917,0.44297814,2,5
2.6915131,-8.8330994,0.50911283,3,10
2.9957886,-10.543457,0.60210049,4,8
3.4654999,-13.171417,0.73455524,5,2
3.3418121,-12.452179,1.2264953,6,4
3.3610382,-12.528412,1.6525486,7,3
2.6681976,-8.3966675,4.0379734,15,0
2.1615906,-5.9852295,0.34577107,0,5
2.2965546,-6.7556152,0.37571406,1,2
11.23616,-57.188416,4.9412832,9,40
2.4482117,-7.6187439,0.44116342,2,5
2.6609955,-8.8405457,0.50936925,3,10
2.9631195,-10.565369,0.60081923,4,8
3.422821,-13.203278,0.73335075,5,2
3.3052216,-12.491058,1.2256303,6,4
3.3186798,-12.548035,1.6531694,7,3
2.1446991,-6.0038757,0.34200621,0,5
2.2725067,-6.7479248,0.37880504,1,4
10.969772,-56.829285,4.9235086,9,39
2.4224701,-7.6271973,0.44088995,2,5
2.6315918,-8.8456116,0.50990927,3,10
2.929245,-10.5914,0.5990895,4,8
3.3801727,-13.222748,0.73313951,5,2
3.2636566,-12.514435,1.2256256,6,4
3.2823334,-12.59082,1.6533636,7,3
2.124588,-6.0033875,0.34339428,0,5
2.2516632,-6.7593689,0.37742138,1,2
10.718063,-56.539917,4.909543,9,39
2.3985748,-7.6392212,0.43983555,2,5
2.6028137,-8.8545227,0.50982857,3,10
2.8930817,-10.593475,0.6002233,4,8
3.3374023,-13.242096,0.73292935,5,2
3.227951,-12.560944,1.2243593,6,3
3.2457581,-12.633514,1.6535622,7,3
2.1087494,-6.0295715,0.3375721,0,5
2.2301483,-6.7669373,0.37693286,1,2
10.465881,-56.233673,4.8946753,9,39
2.3721161,-7.6356812,0.44181347,2,5
2.575882,-8.8750305,0.50788724,3,10
2.8594513,-10.611176,0.59942853,4,8
3.296463,-13.273163,0.73169124,5,2
3.1894073,-12.591644,1.2239133,6,3
3.1972809,-12.605042,1.6549232,7,3
2.0867767,-6.0174561,0.34204984,0,5
2.2104034,-6.7859497,0.37376201,1,2
10.22998,-56.013153,4.8844919,9,38
2.3506317,-7.6550903,0.4392215,2,5
2.5482025,-8.89151,0.50656796,3,10
2.826889,-10.624481,0.59908438,4,5
3.2528381,-13.2883,0.7318275,5,2
3.1559296,-12.641571,1.2224131,6,3
3.1688385,-12.686615,1.6544459,7,3
2.0681915,-6.0204163,0.34238982,0,5
2.1892853,-6.7893372,0.37414861,1,4
9.9954224,-55.72699,4.8706555,9,38
2.325943,-7.6629944,0.43892658,2,5
2.5179749,-8.8823242,0.50925159,3,10
2.7918549,-10.634064,0.59925508,4,8
3.2107697,-13.299042,0.73226607,5,5
3.1181488,-12.679901,1.2215673,6,3
3.1296997,-12.717072,1.6548468,7,3
2.050354,-6.0349426,0.33965981,0,5
2.1658783,-6.7850952,0.37634277,1,2
9.8218842,-55.883423,4.8810806,9,38
2.3018188,-7.6747131,0.43787503,2,5
2.4896088,-8.8947449,0.50855315,3,10
2.7585754,-10.655334,0.59798193,4,5
3.1693878,-13.32962,0.73103404,5,2
3.0795288,-12.714203,1.2209282,6,4
3.0951691,-12.779083,1.6547419,7,3
2.0301971,-6.0341187,0.34104729,0,5
2.1447906,-6.7962036,0.37496209,1,2
9.6395874,-55.988007,4.8887181,9,38
2.2770691,-7.6824646,0.4375813,2,5
2.4620209,-8.9129333,0.50692618,3,10
2.7210846,-10.648956,0.60007823,4,8
3.123703,-13.332489,0.73219967,5,2
3.0418854,-12.756256,1.2198869,6,3
3.0537872,-12.797455,1.6553406,7,3
2.0106964,-6.0448608,0.3393656,0,5
2.1208649,-6.7958374,0.37628233,1,2
9.4515991,-56.125031,4.8982687,9,38
2.2516937,-7.6861877,0.43804431,2,5
2.4320221,-8.9253845,0.50625658,3,12
